,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
6572,-118.15,160700.0,314.0,47.0,1717.0,0,295.0,868.0,36.094,34.19
6573,-118.16,177900.0,358.0,40.0,1840.0,0,347.0,1218.0,4.25,34.19
6574,-118.16,176000.0,343.0,43.0,1810.0,0,307.0,988.0,38.203,34.2
6575,-118.18,241700.0,298.0,40.0,1983.0,0,271.0,853.0,59.845,34.22
6576,-118.19,500001.0,1504.0,32.0,10626.0,0,1482.0,4353.0,98.413,34.22
6577,-118.21,500001.0,322.0,37.0,2260.0,0,303.0,941.0,83.695,34.22
6578,-118.18,415900.0,250.0,44.0,1473.0,0,239.0,668.0,8.72,34.2
6579,-118.19,483700.0,294.0,41.0,2031.0,0,302.0,859.0,7.419,34.2
6580,-118.19,500001.0,228.0,41.0,1602.0,0,225.0,680.0,6.553,34.21
6581,-118.2,500001.0,228.0,40.0,1477.0,0,224.0,609.0,78.375,34.21
6582,-118.2,443900.0,237.0,42.0,1493.0,0,224.0,665.0,67.571,34.21
6583,-118.21,450800.0,263.0,41.0,1676.0,0,255.0,757.0,47.733999999999995,34.21
6584,-118.22,500001.0,483.0,34.0,3296.0,0,478.0,1268.0,84.802,34.23
6585,-118.21,500001.0,386.0,39.0,3008.0,0,370.0,1240.0,92.463,34.22
6586,-118.22,500001.0,417.0,39.0,2686.0,0,402.0,1094.0,70.059,34.22
6587,-118.23,431800.0,237.0,37.0,1376.0,0,226.0,618.0,59.771,34.22
6588,-118.21,500001.0,552.0,35.0,3646.0,0,534.0,1409.0,63.794,34.2
6589,-118.2,500001.0,438.0,44.0,2890.0,0,429.0,1219.0,6.987,34.2
6590,-118.18,500001.0,538.0,48.0,1371.0,0,155.0,528.0,150.001,34.19
6591,-118.19,500001.0,260.0,34.0,2061.0,0,254.0,825.0,150.001,34.19
6592,-118.2,500001.0,266.0,38.0,2176.0,0,243.0,798.0,150.001,34.19
6593,-118.18,500001.0,591.0,43.0,4269.0,0,582.0,1467.0,90.70200000000001,34.17
6594,-118.18,500001.0,746.0,34.0,5012.0,0,715.0,1699.0,94.98700000000001,34.16
6595,-118.15,142100.0,488.0,46.0,2230.0,0,456.0,1985.0,22.328000000000003,34.18
6596,-118.15,127500.0,558.0,46.0,2553.0,0,492.0,1740.0,20.278,34.17
6597,-118.16,136100.0,389.0,44.0,1870.0,0,391.0,1345.0,18.932000000000002,34.18
6598,-118.16,135700.0,145.0,48.0,568.0,0,135.0,559.0,24.135,34.18
6599,-118.16,163800.0,228.0,52.0,1193.0,0,221.0,703.0,31.741,34.17
6600,-118.17,218800.0,246.0,44.0,1401.0,0,271.0,607.0,28.471999999999998,34.18
6601,-118.15,154900.0,320.0,42.0,1521.0,0,311.0,1118.0,33.125,34.18
6602,-118.16,149200.0,462.0,42.0,2076.0,0,436.0,1641.0,22.326,34.19
6603,-118.16,153500.0,449.0,44.0,2195.0,0,417.0,1377.0,35.887,34.19
6604,-118.17,166700.0,231.0,38.0,1280.0,0,237.0,828.0,4.375,34.18
6605,-118.17,173100.0,316.0,45.0,1790.0,0,312.0,1035.0,40.985,34.19
6606,-118.13,234000.0,412.0,42.0,2203.0,1,377.0,1012.0,40.714,34.19
6607,-118.14,226500.0,622.0,47.0,3457.0,0,579.0,1700.0,35.164,34.18
6608,-118.14,237000.0,277.0,49.0,1678.0,1,287.0,737.0,37.222,34.19
6609,-118.15,163100.0,411.0,38.0,1750.0,0,409.0,1398.0,23.967,34.19
6610,-118.1,300900.0,352.0,47.0,2168.0,1,361.0,902.0,5.894,34.18
6611,-118.11,376000.0,510.0,52.0,3571.0,1,490.0,1434.0,59.00899999999999,34.18
6612,-118.12,352700.0,342.0,44.0,2357.0,1,337.0,891.0,63.467,34.18
6613,-118.13,310900.0,519.0,52.0,3094.0,1,488.0,1309.0,64.223,34.18
6614,-118.1,279600.0,315.0,46.0,1774.0,1,330.0,753.0,47.24100000000001,34.17
6615,-118.1,268100.0,229.0,48.0,1111.0,1,202.0,421.0,32.813,34.17
6616,-118.11,261600.0,598.0,50.0,3374.0,1,569.0,1484.0,4.99,34.17
6617,-118.11,234600.0,592.0,46.0,2837.0,1,549.0,1453.0,31.115,34.17
6618,-118.12,230600.0,513.0,47.0,2344.0,1,481.0,1537.0,34.777,34.18
6619,-118.13,309100.0,211.0,52.0,1464.0,1,226.0,603.0,58.309,34.18
6620,-118.12,225000.0,676.0,37.0,2705.0,1,608.0,1551.0,22.691999999999997,34.17
6621,-118.12,315400.0,330.0,52.0,1835.0,1,317.0,777.0,37.159,34.17
6622,-118.13,261500.0,368.0,52.0,1784.0,0,345.0,966.0,36.094,34.17
6623,-118.14,175000.0,317.0,52.0,1700.0,0,329.0,996.0,39.688,34.18
6624,-118.14,173100.0,486.0,52.0,2667.0,0,504.0,1681.0,40.524,34.17
6625,-118.14,166800.0,713.0,42.0,2757.0,0,653.0,2112.0,27.148000000000003,34.17
6626,-118.14,154400.0,326.0,50.0,1493.0,0,323.0,1000.0,33.068000000000005,34.18
6627,-118.14,146700.0,251.0,40.0,1054.0,0,276.0,1056.0,2.3,34.17
6628,-118.15,148800.0,664.0,45.0,2612.0,0,584.0,3117.0,23.029,34.18
6629,-118.15,181300.0,383.0,18.0,1711.0,0,415.0,1474.0,12.890999999999998,34.16
6630,-118.15,146600.0,529.0,38.0,2471.0,0,441.0,1661.0,22.765,34.16
6631,-118.16,178400.0,278.0,44.0,1284.0,0,261.0,925.0,17.320999999999998,34.16
6632,-118.16,155400.0,261.0,46.0,1508.0,0,255.0,674.0,35.909,34.17
6633,-118.16,230700.0,226.0,43.0,1276.0,0,209.0,545.0,41.518,34.16
6634,-118.16,261800.0,239.0,52.0,1576.0,0,249.0,696.0,6.07,34.16
6635,-118.16,500001.0,290.0,19.0,1721.0,0,278.0,571.0,66.031,34.15
6636,-118.16,263000.0,163.0,17.0,821.0,0,164.0,229.0,73.715,34.15
6637,-118.14,153500.0,840.0,39.0,2776.0,0,773.0,2546.0,2.575,34.16
6638,-118.14,187500.0,160.0,52.0,407.0,0,148.0,227.0,15.155999999999999,34.15
6639,-118.15,500001.0,123.0,52.0,275.0,0,111.0,273.0,11.667,34.15
6640,-118.15,162500.0,597.0,52.0,1925.0,0,594.0,2258.0,16.921,34.16
6641,-118.15,137500.0,199.0,49.0,806.0,0,172.0,698.0,23.654,34.15
6642,-118.14,158000.0,604.0,34.0,2384.0,0,540.0,2073.0,23.061999999999998,34.17
6643,-118.14,142300.0,757.0,30.0,2598.0,0,769.0,2869.0,21.377,34.16
6644,-118.15,148600.0,632.0,20.0,2410.0,0,578.0,2135.0,16.887,34.16
6645,-118.15,146400.0,280.0,36.0,930.0,0,300.0,1024.0,10.845999999999998,34.17
6646,-118.13,200000.0,435.0,49.0,1962.0,0,457.0,1329.0,32.898,34.17
6647,-118.14,156300.0,807.0,36.0,2973.0,0,784.0,2846.0,26.217,34.16
6648,-118.14,205700.0,600.0,52.0,2687.0,0,544.0,1716.0,27.201,34.17
6649,-118.13,176700.0,658.0,36.0,2162.0,0,590.0,1337.0,22.095,34.16
6650,-118.13,141700.0,341.0,24.0,1125.0,0,321.0,579.0,28.125,34.15
6651,-118.14,500001.0,407.0,41.0,1256.0,0,383.0,855.0,19.923,34.15
6652,-118.14,175000.0,674.0,17.0,1896.0,0,652.0,971.0,0.8438,34.15
6653,-118.14,215400.0,565.0,38.0,1843.0,0,524.0,1449.0,22.174,34.16
6654,-118.12,188600.0,416.0,30.0,1762.0,0,398.0,940.0,28.631,34.16
6655,-118.13,169500.0,716.0,33.0,2682.0,0,692.0,2050.0,24.816999999999997,34.16
6656,-118.13,155600.0,477.0,18.0,1665.0,0,390.0,1095.0,26.038,34.15
6657,-118.12,168800.0,216.0,19.0,557.0,0,212.0,673.0,21.763,34.15
6658,-118.12,171400.0,480.0,22.0,1671.0,0,443.0,1005.0,30.119,34.15
6659,-118.13,173100.0,625.0,9.0,2099.0,0,554.0,1252.0,31.875,34.15
6660,-118.13,125000.0,334.0,28.0,1119.0,0,323.0,739.0,25.903000000000002,34.15
6661,-118.12,287900.0,542.0,52.0,2948.0,1,495.0,1363.0,47.098,34.17
6662,-118.13,250400.0,357.0,52.0,1872.0,0,364.0,984.0,4.0,34.16
6663,-118.13,227900.0,314.0,52.0,1596.0,0,292.0,1024.0,36.719,34.16
6664,-118.13,215000.0,427.0,52.0,1787.0,0,410.0,1107.0,25.664,34.16
6665,-118.09,269300.0,552.0,36.0,2875.0,1,458.0,1131.0,43.083,34.17
6666,-118.1,283700.0,496.0,44.0,2795.0,1,469.0,1235.0,42.386,34.16
6667,-118.1,300500.0,894.0,44.0,4505.0,1,899.0,2296.0,34.811,34.17
6668,-118.12,222600.0,483.0,52.0,2166.0,1,467.0,1308.0,30.416999999999998,34.17
6669,-118.11,325600.0,459.0,52.0,3158.0,1,444.0,1229.0,54.223,34.16
6670,-118.11,320300.0,437.0,52.0,2489.0,1,438.0,1101.0,42.065,34.16
6671,-118.11,239900.0,274.0,52.0,1353.0,1,306.0,852.0,34.583,34.16
6672,-118.11,196100.0,509.0,40.0,1950.0,0,438.0,1038.0,26.171999999999997,34.15
6673,-118.11,184100.0,558.0,26.0,2193.0,0,559.0,1186.0,36.474000000000004,34.15
6674,-118.12,198200.0,447.0,35.0,1760.0,0,384.0,984.0,34.167,34.15
6675,-118.12,241900.0,437.0,52.0,2218.0,0,422.0,1211.0,50.236999999999995,34.16
6676,-118.1,330200.0,513.0,46.0,2863.0,1,498.0,1412.0,53.272,34.16
6677,-118.1,199000.0,227.0,32.0,978.0,1,211.0,543.0,30.096,34.15
6678,-118.1,177500.0,369.0,14.0,1442.0,1,343.0,782.0,27.430999999999997,34.15
6679,-118.08,242400.0,665.0,42.0,3490.0,1,620.0,1713.0,45.461000000000006,34.16
6680,-118.09,237500.0,74.0,46.0,271.0,1,55.0,150.0,22.320999999999998,34.15
6681,-118.09,205000.0,141.0,52.0,670.0,1,110.0,268.0,35.568000000000005,34.15
6682,-118.09,260100.0,259.0,49.0,1467.0,1,260.0,688.0,43.452,34.15
6683,-118.09,321100.0,358.0,45.0,2199.0,1,353.0,942.0,50.393,34.16
6684,-118.07,397500.0,265.0,39.0,1804.0,1,276.0,730.0,64.76100000000001,34.16
6685,-118.07,369400.0,438.0,35.0,2459.0,1,437.0,970.0,42.143,34.16
6686,-118.07,209200.0,237.0,45.0,1095.0,1,234.0,672.0,34.086999999999996,34.15
6687,-118.07,260400.0,685.0,42.0,3200.0,1,628.0,1668.0,3.375,34.14
6688,-118.08,500001.0,58.0,28.0,238.0,1,31.0,142.0,0.4999,34.15
6689,-118.08,218700.0,604.0,45.0,2923.0,1,560.0,1903.0,31.729,34.14
6690,-118.08,470800.0,189.0,52.0,1282.0,1,187.0,431.0,61.159,34.14
6691,-118.08,500001.0,147.0,46.0,1238.0,1,145.0,377.0,84.546,34.13
6692,-118.08,500001.0,279.0,35.0,1897.0,1,291.0,733.0,74.185,34.13
6693,-118.08,281100.0,589.0,42.0,2690.0,1,535.0,1149.0,3.88,34.14
6694,-118.09,373800.0,549.0,40.0,3092.0,1,536.0,1457.0,53.376999999999995,34.14
6695,-118.09,210900.0,356.0,45.0,1345.0,1,327.0,749.0,28.006999999999998,34.15
6696,-118.1,324400.0,659.0,45.0,3066.0,0,625.0,1287.0,35.804,34.14
6697,-118.11,358700.0,332.0,52.0,2401.0,0,308.0,810.0,60.948,34.14
6698,-118.1,213200.0,1645.0,26.0,6262.0,0,1505.0,3001.0,36.571999999999996,34.14
6699,-118.11,434800.0,615.0,44.0,3298.0,0,643.0,1417.0,41.324,34.14
6700,-118.12,490400.0,352.0,52.0,2337.0,0,328.0,981.0,58.692,34.14
6701,-118.12,217900.0,977.0,25.0,3420.0,0,947.0,1718.0,31.033,34.14
6702,-118.13,493200.0,397.0,39.0,2099.0,0,380.0,1500.0,48.303999999999995,34.13
6703,-118.13,210900.0,1494.0,23.0,5465.0,0,1359.0,2511.0,34.531,34.14
6704,-118.13,163900.0,1034.0,29.0,3559.0,0,965.0,1658.0,32.643,34.14
6705,-118.14,225000.0,2823.0,24.0,10239.0,0,2565.0,4210.0,36.997,34.14
6706,-118.14,282300.0,1011.0,17.0,3404.0,0,949.0,1694.0,29.511,34.14
6707,-118.15,258300.0,426.0,27.0,1499.0,0,414.0,755.0,3.875,34.14
6708,-118.15,55000.0,191.0,45.0,543.0,0,181.0,454.0,2.3,34.14
6709,-118.15,187500.0,117.0,52.0,403.0,0,105.0,361.0,1.625,34.14
6710,-118.16,500001.0,254.0,27.0,1551.0,0,233.0,816.0,82.435,34.14
6711,-118.16,500001.0,482.0,41.0,3039.0,0,446.0,973.0,74.817,34.14
6712,-118.17,500001.0,285.0,45.0,2257.0,0,305.0,759.0,117.89399999999999,34.14
6713,-118.18,477800.0,415.0,44.0,2734.0,0,424.0,1057.0,79.21300000000001,34.13
6714,-118.18,363000.0,460.0,39.0,2902.0,0,420.0,1007.0,61.953,34.13
6715,-118.18,360900.0,487.0,38.0,3039.0,0,465.0,1131.0,77.116,34.14
6716,-118.15,500001.0,520.0,30.0,2763.0,0,465.0,1143.0,47.298,34.13
6717,-118.15,314700.0,494.0,50.0,2443.0,0,451.0,947.0,47.343999999999994,34.13
6718,-118.16,500001.0,647.0,36.0,4003.0,0,631.0,1337.0,7.723,34.13
6719,-118.13,500001.0,381.0,52.0,2826.0,0,365.0,924.0,79.976,34.13
6720,-118.13,500001.0,430.0,46.0,3156.0,0,423.0,1109.0,107.397,34.12
6721,-118.14,251100.0,821.0,16.0,3569.0,0,783.0,1505.0,49.167,34.13
6722,-118.14,479700.0,803.0,49.0,4438.0,0,741.0,1650.0,51.071999999999996,34.13
6723,-118.15,215000.0,224.0,34.0,824.0,0,213.0,430.0,36.389,34.13
6724,-118.12,500001.0,341.0,52.0,2935.0,0,327.0,975.0,11.706,34.13
6725,-118.11,500001.0,313.0,48.0,2476.0,0,303.0,900.0,106.76700000000001,34.12
6726,-118.11,500001.0,371.0,52.0,2954.0,0,347.0,1152.0,115.609,34.12
6727,-118.12,500001.0,317.0,52.0,2907.0,0,279.0,956.0,150.001,34.12
6728,-118.12,500001.0,353.0,52.0,2787.0,0,364.0,1057.0,102.31700000000001,34.11
6729,-118.13,500001.0,345.0,52.0,2568.0,0,345.0,1102.0,91.37299999999999,34.11
6730,-118.14,500001.0,422.0,52.0,2742.0,0,414.0,1153.0,81.124,34.11
6731,-118.1,500001.0,265.0,44.0,1917.0,0,257.0,754.0,124.23700000000001,34.13
6732,-118.1,500001.0,237.0,44.0,1745.0,0,248.0,693.0,97.912,34.13
6733,-118.09,500001.0,415.0,45.0,2966.0,0,409.0,1231.0,78.347,34.12
6734,-118.1,500001.0,579.0,49.0,3783.0,0,539.0,1601.0,63.013000000000005,34.12
6735,-118.1,500001.0,231.0,50.0,1835.0,0,211.0,636.0,116.471,34.12
6736,-118.1,500001.0,276.0,47.0,2234.0,0,260.0,749.0,150.001,34.13
6737,-118.08,396700.0,128.0,39.0,788.0,1,139.0,413.0,59.54600000000001,34.13
6738,-118.08,325000.0,280.0,41.0,1598.0,0,282.0,807.0,55.067,34.12
6739,-118.09,342700.0,432.0,38.0,2638.0,0,433.0,1284.0,54.536,34.12
6740,-118.09,359900.0,285.0,38.0,1713.0,0,286.0,779.0,56.152,34.12
6741,-118.07,251200.0,913.0,27.0,3787.0,1,853.0,1992.0,3.301,34.13
6742,-118.08,228500.0,985.0,28.0,4465.0,1,949.0,2273.0,35.671,34.13
6743,-118.07,279900.0,559.0,30.0,2201.0,1,531.0,1194.0,41.136,34.12
6744,-118.07,272600.0,287.0,43.0,1554.0,1,277.0,802.0,42.312,34.12
6745,-118.08,264100.0,641.0,34.0,2921.0,0,562.0,1541.0,36.827,34.12
6746,-118.08,270500.0,341.0,27.0,1685.0,0,317.0,757.0,42.434,34.12
6747,-118.07,270700.0,563.0,41.0,2869.0,0,533.0,1627.0,50.736000000000004,34.11
6748,-118.07,225000.0,194.0,47.0,832.0,0,156.0,419.0,31.576,34.11
6749,-118.08,257200.0,525.0,42.0,2628.0,0,523.0,1494.0,39.464,34.11
6750,-118.08,285300.0,353.0,42.0,1969.0,0,354.0,927.0,55.924,34.11
6751,-118.08,214600.0,645.0,32.0,2830.0,0,527.0,1500.0,30.819000000000003,34.1
6752,-118.09,316800.0,527.0,36.0,2966.0,0,482.0,1231.0,46.442,34.11
6753,-118.09,414800.0,275.0,45.0,1883.0,0,289.0,764.0,65.078,34.11
6754,-118.1,280000.0,313.0,52.0,1788.0,0,294.0,792.0,3.75,34.1
6755,-118.1,351400.0,523.0,49.0,3367.0,0,495.0,1317.0,6.706,34.11
6756,-118.11,352200.0,294.0,50.0,2131.0,0,284.0,753.0,67.09899999999999,34.11
6757,-118.11,292900.0,478.0,49.0,2812.0,0,490.0,1329.0,52.503,34.1
6758,-118.12,359600.0,319.0,48.0,2124.0,0,319.0,785.0,52.131,34.11
6759,-118.12,282600.0,430.0,49.0,2057.0,0,414.0,1103.0,40.556,34.1
6760,-118.12,306300.0,555.0,34.0,2918.0,0,568.0,1435.0,42.343999999999994,34.1
6761,-118.13,197500.0,756.0,19.0,2742.0,0,703.0,1396.0,25.663,34.1
6762,-118.13,188200.0,1186.0,21.0,3862.0,0,1102.0,2773.0,27.816,34.09
6763,-118.13,214100.0,825.0,26.0,3050.0,0,772.0,2153.0,31.103,34.1
6764,-118.14,208700.0,1007.0,20.0,3447.0,0,934.0,2622.0,2.918,34.09
6765,-118.13,351100.0,289.0,45.0,1780.0,0,328.0,755.0,4.825,34.11
6766,-118.13,252400.0,1185.0,24.0,4670.0,0,1107.0,2478.0,31.975,34.1
6767,-118.14,258400.0,861.0,52.0,4061.0,0,790.0,2290.0,28.919,34.1
6768,-118.14,444500.0,545.0,52.0,3367.0,0,535.0,1427.0,52.292,34.11
6769,-118.15,419100.0,823.0,52.0,4325.0,0,795.0,1927.0,39.485,34.1
6770,-118.15,469100.0,369.0,52.0,2375.0,0,351.0,930.0,74.111,34.11
6771,-118.15,364800.0,330.0,52.0,1746.0,0,306.0,704.0,37.895,34.11
6772,-118.15,352800.0,192.0,52.0,1000.0,0,158.0,363.0,42.981,34.11
6773,-118.15,319700.0,1513.0,36.0,6119.0,0,1402.0,2719.0,38.427,34.12
6774,-118.15,350000.0,427.0,43.0,1810.0,0,429.0,742.0,38.529,34.12
6775,-118.15,204500.0,344.0,52.0,1518.0,0,296.0,725.0,34.018,34.12
6776,-118.15,500000.0,288.0,49.0,1789.0,0,311.0,848.0,60.199,34.12
6777,-118.16,435100.0,489.0,38.0,2231.0,0,484.0,940.0,54.165,34.12
6778,-118.17,354700.0,481.0,37.0,2246.0,0,459.0,995.0,42.943999999999996,34.12
6779,-118.15,309300.0,582.0,39.0,2618.0,0,532.0,1314.0,35.875,34.11
6780,-118.15,364900.0,867.0,39.0,3856.0,0,830.0,1847.0,34.559,34.1
6781,-118.16,364400.0,1154.0,31.0,5715.0,0,1079.0,2639.0,41.661,34.11
6782,-118.16,263600.0,236.0,48.0,1091.0,0,234.0,632.0,37.235,34.11
6783,-118.17,278900.0,436.0,39.0,1758.0,0,447.0,892.0,36.406,34.11
6784,-118.17,381400.0,996.0,26.0,4971.0,0,932.0,2370.0,49.676,34.11
6785,-118.17,477300.0,647.0,25.0,4444.0,0,652.0,1922.0,8.058,34.1
6786,-118.14,231000.0,1013.0,27.0,4073.0,0,933.0,2411.0,3.108,34.1
6787,-118.15,192800.0,460.0,27.0,1935.0,0,382.0,1456.0,28.061999999999998,34.09
6788,-118.15,225800.0,430.0,52.0,2203.0,0,403.0,1238.0,44.306000000000004,34.09
6789,-118.16,224000.0,448.0,52.0,1722.0,0,425.0,1122.0,31.204,34.09
6790,-118.15,229300.0,818.0,36.0,3514.0,0,828.0,2277.0,31.211,34.1
6791,-118.15,205600.0,251.0,44.0,1053.0,0,256.0,941.0,3.125,34.08
6792,-118.15,199200.0,816.0,48.0,3697.0,0,787.0,2446.0,33.988,34.08
6793,-118.14,218800.0,1127.0,28.0,4164.0,0,1014.0,2934.0,27.483,34.09
6794,-118.14,219000.0,457.0,38.0,1745.0,0,460.0,1547.0,2.85,34.09
6795,-118.14,170000.0,1098.0,24.0,3988.0,0,1034.0,2909.0,27.035999999999998,34.08
6796,-118.14,191700.0,397.0,30.0,1433.0,0,346.0,1110.0,23.464000000000002,34.08
6797,-118.14,217800.0,786.0,24.0,2999.0,0,796.0,2937.0,29.405,34.08
6798,-118.14,220400.0,145.0,52.0,695.0,0,170.0,523.0,3.665,34.07
6799,-118.11,226600.0,435.0,44.0,2012.0,0,456.0,1454.0,33.229,34.1
6800,-118.12,188400.0,1371.0,25.0,4870.0,0,1296.0,3518.0,32.306999999999995,34.09
6801,-118.13,191700.0,212.0,42.0,700.0,0,210.0,662.0,30.078000000000003,34.09
6802,-118.13,219000.0,781.0,42.0,2562.0,0,687.0,1936.0,22.214000000000002,34.09
6803,-118.13,228400.0,449.0,40.0,1931.0,0,446.0,1367.0,2.575,34.08
6804,-118.09,201700.0,1532.0,27.0,6010.0,0,1445.0,3620.0,27.436,34.1
6805,-118.1,183100.0,315.0,41.0,1379.0,0,309.0,1249.0,26.553,34.1
6806,-118.09,188500.0,246.0,36.0,1068.0,0,250.0,949.0,23.462,34.09
6807,-118.1,258000.0,484.0,44.0,2352.0,0,463.0,1517.0,42.833,34.09
6808,-118.1,234600.0,448.0,29.0,1937.0,0,433.0,1352.0,3.81,34.1
6809,-118.11,192500.0,802.0,20.0,3090.0,0,738.0,2109.0,33.801,34.1
6810,-118.1,210900.0,645.0,34.0,2578.0,0,617.0,1628.0,2.34,34.1
6811,-118.07,259800.0,522.0,34.0,2253.0,0,511.0,1262.0,34.375,34.1
6812,-118.07,212000.0,445.0,33.0,2178.0,0,400.0,1153.0,36.083,34.09
6813,-118.07,187500.0,177.0,28.0,676.0,0,185.0,543.0,32.361,34.1
6814,-118.07,214100.0,538.0,32.0,4275.0,0,1012.0,2812.0,33.512,34.1
6815,-118.08,213200.0,548.0,36.0,2679.0,0,533.0,1605.0,35.313,34.1
6816,-118.09,210400.0,393.0,40.0,1904.0,0,364.0,1183.0,36.696,34.1
6817,-118.08,205200.0,407.0,38.0,1889.0,0,396.0,1330.0,39.219,34.08
6818,-118.08,211400.0,402.0,43.0,1716.0,0,386.0,1343.0,29.688000000000002,34.08
6819,-118.09,224000.0,208.0,40.0,855.0,0,222.0,745.0,30.125,34.09
6820,-118.09,235600.0,384.0,34.0,1513.0,0,336.0,986.0,26.901,34.08
6821,-118.09,206000.0,344.0,33.0,1430.0,0,328.0,1165.0,30.357,34.08
6822,-118.09,218300.0,236.0,42.0,1003.0,0,231.0,769.0,31.607,34.08
6823,-118.1,227300.0,289.0,42.0,1460.0,0,273.0,829.0,4.875,34.09
6824,-118.1,208100.0,659.0,37.0,2894.0,0,636.0,1977.0,2.543,34.08
6825,-118.1,204600.0,1296.0,24.0,4510.0,0,1240.0,3985.0,26.884,34.08
6826,-118.1,238300.0,525.0,46.0,2822.0,0,520.0,1434.0,38.906,34.09
6827,-118.11,243200.0,644.0,42.0,3172.0,0,642.0,1829.0,33.966,34.08
6828,-118.11,201000.0,472.0,30.0,2350.0,0,467.0,945.0,33.421,34.08
6829,-118.11,244800.0,226.0,45.0,1106.0,0,205.0,779.0,45.446000000000005,34.08
6830,-118.11,244400.0,229.0,46.0,1130.0,0,209.0,698.0,52.718999999999994,34.07
6831,-118.12,208000.0,1003.0,25.0,3603.0,0,913.0,2719.0,26.980999999999998,34.09
6832,-118.12,245700.0,290.0,52.0,1437.0,0,282.0,980.0,53.032,34.08
6833,-118.12,268200.0,374.0,49.0,1782.0,0,367.0,1010.0,31.583000000000002,34.08
6834,-118.13,227100.0,991.0,34.0,3848.0,0,972.0,2814.0,26.715999999999998,34.08
6835,-118.12,253900.0,538.0,35.0,2248.0,0,622.0,1762.0,3.0,34.08
6836,-118.13,223000.0,662.0,35.0,2517.0,0,607.0,1883.0,25.787,34.08
6837,-118.12,234900.0,585.0,36.0,2433.0,0,563.0,1565.0,32.344,34.08
6838,-118.13,220500.0,428.0,32.0,1880.0,0,424.0,1404.0,3.085,34.07
6839,-118.12,212500.0,423.0,45.0,1770.0,0,389.0,1410.0,30.592,34.07
6840,-118.12,215600.0,252.0,43.0,1050.0,0,244.0,820.0,2.025,34.07
6841,-118.12,211800.0,347.0,23.0,1190.0,0,327.0,965.0,22.261,34.06
6842,-118.13,183900.0,572.0,17.0,1714.0,0,568.0,1590.0,11.875,34.06
6843,-118.13,192200.0,654.0,20.0,2130.0,0,578.0,1870.0,23.664,34.07
6844,-118.12,181600.0,1614.0,17.0,5137.0,0,1535.0,4945.0,24.599,34.06
6845,-118.11,202300.0,907.0,19.0,3215.0,0,870.0,3072.0,23.393,34.07
6846,-118.11,192300.0,721.0,18.0,2609.0,0,703.0,2221.0,23.224,34.06
6847,-118.14,235000.0,199.0,42.0,1036.0,0,215.0,656.0,41.902,34.07
6848,-118.14,245700.0,444.0,39.0,2390.0,0,422.0,1246.0,37.857,34.06
6849,-118.14,253800.0,258.0,37.0,1339.0,0,238.0,706.0,47.568999999999996,34.06
6850,-118.15,234400.0,344.0,52.0,1983.0,0,331.0,887.0,32.875,34.07
6851,-118.15,220700.0,383.0,44.0,1626.0,0,334.0,1063.0,24.348000000000003,34.07
6852,-118.16,241500.0,543.0,47.0,2994.0,0,561.0,1651.0,38.644,34.07
6853,-118.16,254600.0,777.0,42.0,3836.0,0,754.0,2118.0,36.364000000000004,34.07
6854,-118.15,242700.0,204.0,40.0,1072.0,0,200.0,940.0,3.125,34.07
6855,-118.15,204300.0,922.0,28.0,3855.0,0,874.0,2517.0,3.505,34.06
6856,-118.16,315100.0,741.0,25.0,4284.0,0,701.0,2163.0,61.50899999999999,34.06
6857,-118.16,301100.0,274.0,27.0,1675.0,0,275.0,785.0,5.827999999999999,34.06
6858,-118.14,341100.0,1136.0,25.0,5478.0,0,1096.0,3062.0,34.118,34.05
6859,-118.15,305800.0,799.0,31.0,3362.0,0,754.0,1939.0,35.089,34.05
6860,-118.15,293300.0,649.0,33.0,3287.0,0,653.0,1783.0,38.472,34.05
6861,-118.13,198500.0,398.0,30.0,1692.0,0,365.0,1130.0,28.671999999999997,34.06
6862,-118.14,237200.0,1082.0,27.0,5257.0,0,1036.0,3496.0,33.906,34.06
6863,-118.13,268400.0,616.0,35.0,3229.0,0,595.0,1879.0,39.531,34.05
6864,-118.14,236400.0,367.0,39.0,1880.0,0,349.0,954.0,3.875,34.05
6865,-118.12,197200.0,438.0,35.0,1729.0,0,412.0,1308.0,25.320999999999998,34.06
6866,-118.12,233300.0,293.0,25.0,1137.0,0,281.0,800.0,24.285999999999998,34.06
6867,-118.12,214700.0,388.0,25.0,1526.0,0,378.0,1304.0,31.892,34.06
6868,-118.11,214700.0,344.0,32.0,1273.0,0,368.0,1148.0,21.061,34.06
6869,-118.11,163700.0,565.0,16.0,2416.0,0,514.0,1750.0,28.229,34.06
6870,-118.11,160300.0,668.0,14.0,2628.0,0,574.0,2208.0,29.764,34.06
6871,-118.09,199300.0,133.0,45.0,593.0,0,128.0,481.0,25.938000000000002,34.07
6872,-118.09,184200.0,226.0,38.0,1036.0,0,235.0,1058.0,32.578,34.07
6873,-118.1,182100.0,352.0,21.0,1349.0,0,330.0,1188.0,2.5,34.08
6874,-118.1,176800.0,313.0,29.0,1179.0,0,308.0,1255.0,25.964000000000002,34.07
6875,-118.11,186600.0,299.0,39.0,1270.0,0,278.0,1073.0,33.088,34.07
6876,-118.1,170300.0,349.0,36.0,1240.0,0,338.0,1383.0,24.930999999999997,34.07
6877,-118.1,185000.0,956.0,36.0,3661.0,0,931.0,3816.0,25.104,34.07
