"X","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","dbscan","kmeans","som"
3267,-122.9,143200,544,15,2483,1,380,835,19.141,39.09,3,1,1
3268,-122.92,166300,64,24,341,1,57,146,4,39.08,3,1,1
3269,-122.94,140600,120,18,681,1,105,272,28.906,39.1,3,1,1
3270,-122.99,164100,301,14,1582,0,273,851,3.45,39.02,3,1,1
3271,-122.91,102300,484,21,2202,1,381,1000,24.423,39.07,3,1,1
3272,-122.91,100300,238,21,1236,1,261,601,1.939,39.06,3,1,1
3273,-122.92,119000,295,16,1548,1,250,605,35.652,39.05,3,1,1
3274,-122.91,93500,229,20,1128,1,210,621,32.216,39.05,3,1,1
3275,-122.92,80700,624,38,3131,1,568,1591,25.457,39.05,3,1,1
3276,-122.91,95000,208,27,789,1,108,295,37.667,39.05,3,1,1
3277,-122.91,95800,557,14,2374,1,427,723,13.532,39.03,3,1,1
3278,-122.7,108300,111,13,532,1,62,214,33.929,39.14,3,1,1
3279,-122.87,86500,427,15,1927,1,321,810,16.369,39.13,3,1,1
3280,-122.86,78800,674,24,3127,1,448,1015,20.417,39.08,3,1,1
3281,-122.83,94700,495,26,2191,1,371,679,14.679,39.09,3,1,1
3282,-122.79,66800,395,20,1798,1,331,685,1.625,39.09,3,1,1
3283,-122.8,65000,467,17,1880,1,342,798,14.676,39.08,3,1,1
3284,-122.79,89000,200,23,952,1,128,321,15.208,39.08,3,1,1
3285,-122.78,108900,323,15,1601,1,269,661,26.181,39.05,3,1,1
3286,-122.53,69700,271,11,1264,1,177,370,1.3,39.09,3,1,1
3287,-122.69,112500,50,9,254,1,29,66,27.639,39.04,3,1,1
3288,-122.73,111500,395,23,1618,1,244,425,19.833,39.04,3,1,1
3289,-122.69,72400,527,27,2199,1,316,744,21.094,39.02,3,1,1
3290,-122.66,53300,329,27,1446,1,255,594,1.165,39.03,3,1,1
3291,-122.66,109400,810,16,3715,1,510,943,17.446,39.02,3,1,1
3292,-122.7,162500,148,18,793,1,59,186,23.125,39,3,1,1
3293,-122.7,134700,224,18,1177,1,105,181,23.558,38.99,3,1,1
3294,-122.65,75900,951,16,4279,1,666,1596,18.571,38.99,3,1,2
3295,-122.52,77800,219,16,975,1,155,337,16.607,38.99,3,1,1
3296,-122.68,109700,508,27,2300,1,254,526,21.838,38.98,3,1,1
3297,-122.65,60000,472,32,1856,1,292,703,11.912,38.97,3,1,1
3298,-122.63,64000,459,17,1708,1,312,633,1.75,38.96,3,1,1
3299,-122.62,58800,538,19,2230,1,359,832,16.865,38.95,3,1,1
3300,-122.62,57500,400,14,1731,1,282,638,23.179,38.94,3,1,1
3301,-122.61,71300,36,14,231,1,31,108,43.897,38.93,3,1,1
3302,-122.6,62000,390,16,1657,1,301,572,14.767,38.93,3,1,1
3303,-122.62,69000,446,16,1914,1,332,828,20.577,38.96,3,1,1
3304,-122.63,60200,577,20,2507,1,457,1072,23.083,38.96,3,1,1
3305,-122.65,63200,580,27,2143,1,367,898,16.769,38.96,3,1,1
3306,-122.64,58200,187,29,883,1,136,326,17.273,38.96,3,1,1
3307,-122.64,68900,370,28,1503,1,268,522,12.029,38.95,3,1,1
3308,-122.63,77300,127,11,686,1,86,246,17.083,38.95,3,1,1
3309,-122.63,49000,144,25,661,1,93,192,17.566,38.94,3,1,1
3310,-122.63,81800,969,18,3844,1,845,1832,1.125,38.94,3,1,1
3311,-122.62,55000,129,13,524,1,90,215,15.455,38.94,3,1,1
3312,-122.7,114200,540,17,2554,1,319,723,32.375,38.97,3,1,1
3313,-122.75,200500,967,17,4162,1,414,889,34.187,39.01,0,1,2
3314,-122.79,96900,203,23,642,1,84,265,18.833,39.02,3,1,1
3315,-122.78,97300,971,11,5175,1,792,2144,30.466,38.97,3,2,2
3316,-122.69,93400,234,9,1245,1,187,517,3.125,38.94,3,1,1
3317,-122.71,55000,18,20,41,1,10,94,1.375,38.91,3,1,1
3318,-122.86,136800,327,20,1592,1,253,647,25.326,39.05,3,1,1
3319,-122.85,88500,318,20,1580,1,252,753,18.704,39,3,1,1
3320,-122.83,113900,49,15,289,1,54,191,16.833,38.99,3,1,1
3321,-122.83,77800,347,17,1383,1,296,719,16.164,38.98,3,1,1
3322,-122.84,75000,176,21,939,1,178,556,17.196,38.98,3,1,1
3323,-122.92,134200,384,20,2067,0,333,904,29.934,38.97,3,1,1
3324,-122.89,105700,247,20,1214,0,223,504,27.188,38.93,3,1,1
3325,-122.83,93800,296,15,1318,1,276,567,18.692,38.96,3,1,1
3326,-122.77,119400,140,26,712,1,100,293,40.119,38.92,3,1,1
3327,-122.83,1e+05,134,11,640,0,90,268,34.514,38.89,3,1,1
3328,-122.72,96600,538,29,2781,1,310,890,19.906,38.88,3,1,1
3329,-122.74,90800,909,12,4515,0,528,1554,33.531,38.83,0,1,2
3330,-122.48,112500,63,10,304,1,61,161,21.964,38.9,3,1,1
3331,-122.59,75000,329,15,1410,1,273,599,21.953,38.92,3,1,1
3332,-122.6,91700,56,23,292,1,41,92,29.583,38.9,3,1,1
3333,-122.62,84700,115,13,520,1,109,249,18.417,38.92,3,1,1
3334,-122.65,112500,38,30,70,1,13,20,4.125,38.92,3,1,1
3335,-122.64,73500,240,16,1177,1,199,519,15.739,38.87,3,1,1
3336,-122.5,109200,443,12,2394,1,341,877,25.625,38.82,3,1,1
3337,-122.51,132600,482,9,2589,1,374,1050,40.435,38.76,3,1,1
3338,-122.55,132100,637,7,3639,1,421,1027,38.831,38.81,3,1,2
3339,-122.59,103100,145,15,764,1,143,366,3.375,38.78,3,1,1
3340,-122.66,83300,176,22,852,1,142,461,34.375,38.81,3,1,1
3341,-122.68,67900,226,29,994,1,117,302,23.125,38.76,3,1,1
3342,-122.62,85300,323,21,1425,1,287,727,21.474,38.73,3,1,1
3343,-122.64,89600,126,20,531,1,96,231,2.625,38.71,3,1,1
3344,-122.52,87500,17,26,102,1,13,43,0.536,38.7,3,1,1
3345,-121.11,48100,308,26,1707,1,250,761,27.188,41.07,3,1,1
3346,-120.96,59200,136,29,779,1,123,364,2.5,41.12,3,1,1
3347,-121.07,80800,202,17,976,1,175,511,36.641,40.85,3,1,1
3348,-120.38,40000,185,27,777,1,115,318,16.833,40.98,3,1,1
3349,-120.35,2e+05,49,33,240,1,22,63,3.625,40.63,0,1,1
3350,-120.77,118300,667,11,2635,1,132,280,17.214,40.65,3,1,1
3351,-121.02,78300,167,17,890,1,154,406,33.036,40.51,3,1,1
3352,-120.96,64100,139,19,683,1,111,302,2.5,40.28,3,1,1
3353,-121.03,49500,1044,52,5486,1,754,1977,21.833,40.35,0,1,1
3354,-120.67,85900,538,15,5343,1,902,2503,35.962,40.5,0,1,2
3355,-120.57,71500,461,15,2045,1,402,1121,26.902,40.43,3,1,1
3356,-120.66,66400,325,35,1450,1,297,717,25.074,40.42,3,1,1
3357,-120.65,64300,652,39,3240,1,621,1467,21.875,40.42,3,1,1
3358,-120.66,70200,478,52,2081,1,419,1051,22.992,40.41,3,1,1
3359,-120.64,59300,424,50,1741,1,383,987,15.066,40.41,3,1,1
3360,-120.71,105700,828,19,4462,1,777,2229,35.536,40.36,3,1,2
3361,-120.58,61800,667,16,3412,1,590,1873,22.661,40.37,3,1,1
3362,-120.42,85600,313,26,1652,1,280,762,24.757,40.38,3,1,1
3363,-120.36,70000,143,19,689,1,127,355,17.333,40.45,3,1,1
3364,-120.51,67500,8,36,36,1,7,4198,55.179,40.41,0,1,1
3365,-120.54,91000,623,17,3391,1,571,1529,34.028,40.29,3,1,1
3366,-120.49,85100,360,16,1821,1,359,969,34.643,40.31,3,1,1
3367,-120.37,73500,141,21,789,1,146,406,21.198,40.17,3,1,1
3368,-120.2,47600,518,26,2399,1,443,1037,26.765,40.26,3,1,1
3369,-120.09,60700,518,19,2335,1,383,1028,17.267,39.92,3,1,1
3370,-118.27,276100,859,27,5205,0,888,2363,61.946,34.27,3,2,2
3371,-118.28,213000,207,32,1079,0,167,486,49.833,34.26,3,5,1
3372,-118.29,191100,713,33,3177,0,612,1845,4.008,34.26,3,5,1
3373,-118.3,184500,633,37,2824,0,573,1619,35.568,34.26,3,5,1
3374,-118.3,191900,423,42,2186,0,439,1145,4.81,34.26,3,5,1
3375,-118.28,197600,450,35,2045,0,407,1166,35.214,34.25,3,5,1
3376,-118.28,162100,538,29,2559,0,769,1886,26.036,34.25,3,5,1
3377,-118.29,175000,594,19,1988,0,527,1399,24.727,34.25,3,5,1
3378,-118.29,161500,1514,8,5568,0,1374,3565,30.795,34.25,3,2,2
3379,-118.27,257600,454,37,2489,0,431,1215,50.234,34.25,3,5,1
3380,-118.27,261900,360,35,2091,0,326,879,44.485,34.25,3,5,1
3381,-118.27,277600,369,30,2180,0,390,1050,63.688,34.24,3,3,1
3382,-118.27,230100,143,35,779,0,150,371,46.635,34.25,3,5,1
3383,-118.27,195800,150,39,699,0,143,358,44.375,34.25,3,5,1
3384,-118.28,263600,526,32,2542,0,493,1278,4.45,34.24,3,5,1
3385,-118.28,316900,580,29,3390,0,576,1543,56.184,34.24,3,3,1
3386,-118.3,176700,304,36,1300,0,261,688,31.523,34.25,3,5,1
3387,-118.33,293300,1188,31,6434,0,1131,3540,42.639,34.24,3,2,2
3388,-118.35,228700,1653,19,9259,0,1595,3963,5.997,34.22,0,2,2
3389,-118.35,258300,222,30,1260,0,229,638,41.302,34.22,3,5,1
3390,-118.35,181400,312,39,1470,0,284,1047,3.275,34.21,3,5,1
3391,-118.35,172600,220,42,1073,0,226,804,3.75,34.21,3,5,1
3392,-118.31,219900,610,34,3258,0,633,1810,51.145,34.28,3,5,1
3393,-118.31,215600,274,35,1446,0,291,759,60.808,34.27,3,5,1
3394,-118.3,176500,310,43,1510,0,277,809,3.599,34.26,3,5,1
3395,-118.3,185900,214,40,1065,0,183,605,41.964,34.26,3,5,1
3396,-118.31,189600,460,38,2264,0,388,1124,42.685,34.26,3,5,1
3397,-118.31,160300,327,41,1297,0,315,733,30.583,34.26,3,5,1
3398,-118.31,187300,363,34,1797,0,363,948,41.339,34.26,3,5,1
3399,-118.32,222700,791,32,3690,0,715,1804,44.875,34.26,3,5,1
3400,-118.35,248200,513,30,3214,0,533,1700,46.944,34.28,3,5,1
3401,-118.33,230200,732,29,3034,0,702,1776,31.349,34.27,3,5,1
3402,-118.35,205400,108,32,604,0,113,314,62.037,34.27,3,5,1
3403,-118.34,314900,301,37,1776,0,265,702,52.661,34.26,3,3,1
3404,-118.35,354400,460,34,2795,0,443,1267,61.464,34.25,3,3,1
3405,-118.36,378000,573,34,3677,0,568,1598,6.838,34.26,3,5,1
3406,-118.3,200600,489,28,1643,0,458,1142,31.607,34.26,3,5,1
3407,-118.3,197300,285,44,1442,0,292,859,45.833,34.25,3,5,1
3408,-118.31,239400,246,37,1444,0,239,624,5.76,34.26,3,5,1
3409,-118.31,217100,453,36,1882,0,409,1005,3.8,34.26,3,5,1
3410,-118.32,191500,1010,24,5106,0,957,2310,44.375,34.26,3,2,2
3411,-118.39,166200,820,24,4694,0,777,3566,44.818,34.28,3,2,2
3412,-118.38,166300,825,22,4428,0,836,3152,47.932,34.28,3,2,2
3413,-118.4,154900,1480,16,6573,0,1473,6161,33.304,34.28,0,2,2
3414,-118.38,158300,847,8,3248,0,731,2608,28.214,34.27,3,2,2
3415,-118.41,147600,204,35,1008,0,215,1162,3.35,34.29,3,5,1
3416,-118.41,145800,320,32,1591,0,306,1818,42.969,34.29,3,5,1
3417,-118.42,150000,272,29,1271,0,266,1338,4.125,34.28,3,5,1
3418,-118.41,146700,531,32,2574,0,472,2609,37.566,34.28,3,5,1
3419,-118.4,164800,810,22,3517,0,847,3134,26.652,34.28,3,2,2
3420,-118.42,133300,200,35,822,0,203,1197,32.865,34.28,3,5,1
3421,-118.42,144300,427,34,1999,0,439,2391,2.8,34.28,3,5,1
3422,-118.42,134300,341,33,1209,0,283,1097,16.295,34.27,3,5,1
3423,-118.42,131300,216,33,937,0,212,1216,33.214,34.27,3,5,1
3424,-118.42,147800,153,35,674,0,173,808,26.667,34.27,3,5,1
3425,-118.43,142600,308,30,1384,0,301,2054,30.132,34.28,3,5,1
3426,-118.43,156800,276,31,1130,0,269,1533,42.353,34.27,3,5,1
3427,-118.43,148000,250,36,1002,0,249,1312,3.024,34.27,3,5,1
3428,-118.42,147500,246,37,1024,0,239,1371,3.225,34.27,3,5,1
3429,-118.43,140900,373,30,1246,0,369,1990,35.104,34.26,3,5,1
3430,-118.43,147200,348,37,1269,0,335,1835,32.583,34.26,3,5,1
3431,-118.44,139600,187,35,777,0,186,1022,3.4,34.27,3,5,1
3432,-118.43,140900,172,43,729,0,174,935,29.519,34.26,3,5,1
3433,-118.42,148100,341,37,1545,0,352,1909,36.791,34.25,3,5,1
3434,-118.43,143100,335,35,1447,0,306,1630,29.205,34.25,3,5,1
3435,-118.42,136400,521,26,1788,0,484,2582,21.062,34.26,3,5,1
3436,-118.41,136100,205,38,870,0,222,1065,25.313,34.26,3,5,1
3437,-118.42,143300,221,36,973,0,218,1086,34.519,34.26,3,5,1
3438,-118.42,138600,424,37,1789,0,411,2279,3.9,34.26,3,5,1
3439,-118.41,137900,203,38,858,0,204,1250,29.219,34.27,3,5,1
3440,-118.42,124000,702,35,2700,0,679,3444,14.867,34.27,3,5,1
3441,-118.4,154300,872,13,4379,0,853,2560,42.538,34.26,3,2,2
3442,-118.4,134200,497,13,1872,0,432,1927,22.019,34.25,3,5,1
3443,-118.41,137500,84,19,280,0,87,483,1.95,34.25,3,5,1
3444,-118.41,143100,192,33,827,0,184,981,26.429,34.25,3,5,1
3445,-118.41,153800,259,36,1146,0,272,1173,36.016,34.25,3,5,1
3446,-118.41,157100,857,18,3447,0,817,3663,32.284,34.25,3,2,2
3447,-118.42,163700,548,17,2049,0,541,2243,2.525,34.24,3,5,1
3448,-118.42,145200,331,36,1430,0,312,1502,36.292,34.25,3,5,1
3449,-118.43,157400,515,34,2657,0,532,1948,4.233,34.32,3,5,1
3450,-118.43,235600,920,18,5891,0,911,2882,5.901,34.33,3,2,2
3451,-118.44,211600,1286,14,6235,0,1190,3568,41.724,34.32,3,2,2
3452,-118.42,163200,1443,19,6755,0,1395,4205,39.583,34.31,3,2,2
3453,-118.42,180300,712,29,3334,0,718,2919,36.548,34.3,3,2,1
3454,-118.41,203400,1105,18,6572,0,1067,3473,52.987,34.32,3,2,2
3455,-118.41,187400,569,28,3187,0,559,2205,51.668,34.3,3,5,1
3456,-118.42,156000,604,30,3027,0,590,1970,43.409,34.32,3,5,1
3457,-118.44,154300,941,14,4151,0,915,3163,40.301,34.31,3,2,2
3458,-118.44,160100,822,22,3182,0,746,2661,27.472,34.31,3,2,2
3459,-118.44,155500,314,38,1595,0,327,1181,3.4,34.3,3,5,1
3460,-118.45,182500,358,9,1739,0,323,820,40.556,34.31,3,5,1
3461,-118.45,189400,641,23,3481,0,682,1952,4.26,34.32,3,5,1
3462,-118.46,194100,1112,10,5777,0,1056,2917,41.514,34.32,3,2,2
3463,-118.45,173100,287,28,1532,0,275,977,44.773,34.31,3,5,1
3464,-118.46,158500,476,32,2424,0,419,2291,40.337,34.3,3,5,1
3465,-118.46,218200,601,24,2920,0,598,1460,42.708,34.31,3,5,1
3466,-118.47,325200,518,13,2664,0,521,1468,48.988,34.32,3,3,1
3467,-118.48,270100,395,9,2384,0,402,1697,60.891,34.33,3,3,1
3468,-118.48,172400,256,31,1091,0,238,892,3,34.31,3,5,1
3469,-118.47,192200,551,16,2495,0,567,2314,36.736,34.3,3,5,1
3470,-118.46,183300,890,24,3668,0,810,3151,30.526,34.29,3,2,2
3471,-118.47,190000,987,18,4256,0,955,3401,42.935,34.29,3,2,2
3472,-118.49,431800,611,26,4516,0,581,1714,92.873,34.29,3,3,1
3473,-118.49,319400,389,27,2535,0,386,1071,68.695,34.28,3,3,1
3474,-118.49,285500,585,31,3508,0,588,1957,66.458,34.28,3,3,1
3475,-118.49,356300,145,25,1024,0,147,357,70.598,34.31,3,3,1
3476,-118.52,374000,976,18,7498,0,955,3189,81.248,34.32,0,2,1
3477,-118.51,344000,868,24,6145,0,875,2710,75.078,34.3,3,2,1
3478,-118.51,301700,653,29,4239,0,631,1890,63.911,34.28,3,3,1
3479,-118.51,319300,194,29,1287,0,187,525,64.171,34.29,3,3,1
3480,-118.52,474600,320,28,2272,0,312,868,77.464,34.29,3,3,1
3481,-118.52,450700,621,17,4542,0,597,2144,88.467,34.3,3,3,1
3482,-118.45,152100,538,27,2676,0,623,2661,43.047,34.3,3,5,1
3483,-118.45,160200,919,35,4085,0,906,3988,34.812,34.3,3,2,2
3484,-118.54,377200,780,18,5481,0,764,2477,67.248,34.28,3,2,1
3485,-118.55,428600,538,16,8879,0,1200,3468,81.125,34.28,0,2,1
3486,-118.54,500001,999,10,7665,0,998,3517,108.805,34.28,0,2,1
3487,-118.54,376200,622,22,4423,0,582,1995,82.159,34.3,3,3,1
3488,-118.57,341200,1151,4,6995,0,1089,2907,70.808,34.29,0,2,2
3489,-118.45,152000,332,38,1527,0,340,1303,35.714,34.28,3,5,1
3490,-118.46,217600,302,23,1663,0,283,1242,55.931,34.28,3,5,1
3491,-118.47,222900,264,33,1549,0,289,881,51.408,34.27,3,5,1
3492,-118.48,227100,368,35,2132,0,341,1128,53.107,34.28,3,5,1
3493,-118.48,226700,274,35,1511,0,254,873,55.608,34.28,3,5,1
3494,-118.47,192400,282,17,1444,0,270,523,27.353,34.27,3,5,1
3495,-118.47,220600,185,35,1150,0,178,741,5.741,34.27,3,5,1
3496,-118.48,223700,222,34,1231,0,222,702,49.323,34.27,3,5,1
3497,-118.48,216800,449,33,2649,0,437,1303,49.955,34.27,3,5,1
3498,-118.45,185800,229,33,1194,0,230,839,3.705,34.27,3,5,1
3499,-118.45,195900,300,35,1579,0,265,1012,51.296,34.27,3,5,1
3500,-118.46,179700,282,30,1576,0,284,1004,48.015,34.27,3,5,1
3501,-118.46,172300,463,28,1865,0,440,1182,26.193,34.27,3,5,1
3502,-118.44,158100,275,36,1111,0,266,1333,35.347,34.27,3,5,1
3503,-118.44,142400,419,29,1701,0,371,1616,33.603,34.27,3,5,1
3504,-118.45,195600,311,35,1724,0,315,992,48.359,34.26,3,5,1
3505,-118.45,204600,270,36,1453,0,275,808,43.839,34.25,3,5,1
3506,-118.45,209600,300,35,1637,0,302,894,4.175,34.26,3,5,1
3507,-118.46,210300,247,33,1358,0,235,738,50.947,34.26,3,5,1
3508,-118.46,217100,254,36,1394,0,262,761,49.485,34.26,3,5,1
3509,-118.46,224200,433,33,2202,0,407,1135,42.143,34.25,3,5,1
3510,-118.46,208600,422,32,2217,0,427,1064,36.989,34.25,3,5,1
3511,-118.47,199200,289,34,1300,0,291,650,38.875,34.26,3,5,1
3512,-118.47,218400,344,35,1898,0,347,1123,55.792,34.26,3,5,1
3513,-118.48,238000,296,36,1770,0,304,938,5.749,34.26,3,5,1
3514,-118.49,239900,468,27,2722,0,419,1164,46.591,34.26,3,5,1
3515,-118.47,195700,399,34,1732,0,401,1120,41.492,34.25,3,5,1
3516,-118.48,195300,395,36,1951,0,375,1040,51.619,34.25,3,5,1
3517,-118.48,216900,276,35,1442,0,268,795,49.688,34.25,3,5,1
3518,-118.48,223300,335,35,1865,0,337,1074,51.068,34.25,3,5,1
3519,-118.49,232900,383,33,2088,0,362,960,43.333,34.25,3,5,1
3520,-118.49,225900,815,34,4877,0,781,2521,55.714,34.27,3,2,1
3521,-118.49,236200,527,33,3047,0,507,1578,4.58,34.27,3,5,1
3522,-118.5,221600,390,35,2235,0,416,1148,4.869,34.27,3,5,1
3523,-118.51,243800,565,34,3580,0,524,1694,54.065,34.28,3,5,1
3524,-118.52,379600,271,33,1975,0,287,801,78.193,34.28,3,3,1
3525,-118.51,222500,771,34,3787,0,738,1966,4.055,34.27,3,5,1
3526,-118.51,252100,429,36,2276,0,419,1001,41.042,34.27,3,5,1
3527,-118.52,271200,538,36,3204,0,499,1499,55.649,34.27,3,5,1
3528,-118.53,329200,298,32,1931,0,314,948,53.847,34.27,3,3,1
3529,-118.53,308400,538,18,3674,0,550,1590,8.176,34.26,3,5,1
3530,-118.54,311800,838,22,5303,0,807,2372,56.912,34.26,3,2,2
3531,-118.54,348200,300,28,2309,0,302,931,67.415,34.27,3,3,1
3532,-118.53,320500,305,33,1927,0,293,896,5.634,34.27,3,5,1
3533,-118.54,500001,592,23,4960,0,586,1929,109.052,34.26,3,3,1
3534,-118.55,445400,536,21,4018,0,529,1508,8.203,34.26,3,5,1
3535,-118.55,352800,661,25,4919,0,625,2183,81.356,34.27,3,3,1
3536,-118.5,237300,510,33,2831,0,504,1340,48.316,34.26,3,5,1
3537,-118.52,254200,2139,21,8850,0,1979,4717,37.816,34.26,0,4,2
3538,-118.51,332500,354,29,2472,0,397,1109,55.433,34.26,3,3,1
3539,-118.52,290900,1664,11,7849,0,1500,3561,46.625,34.25,0,2,2
3540,-118.49,261300,1872,25,8389,0,1747,4483,35.497,34.26,3,2,2
3541,-118.49,258000,712,28,4054,0,746,2164,5,34.25,3,5,1
3542,-118.57,500001,845,20,7384,0,872,2795,96.047,34.27,0,3,1
3543,-118.59,357100,1131,20,8146,0,1054,3562,7.167,34.26,0,2,2
3544,-118.61,375900,895,17,5406,0,882,2337,60.137,34.24,3,2,2
3545,-118.63,277200,924,9,4759,0,915,1884,48.333,34.24,3,2,2
3546,-118.62,262100,1653,15,10860,0,1581,4178,63.249,34.26,0,2,2
3547,-118.6,271500,1070,18,6154,0,1034,3010,56.392,34.26,3,2,2
3548,-118.61,276600,1506,16,8295,0,1451,3903,55.111,34.25,3,2,2
3549,-118.63,277600,225,18,1376,0,205,670,65.146,34.22,3,3,1
3550,-118.64,333700,410,25,2762,0,439,1166,68.643,34.22,3,3,1
3551,-118.66,350000,142,18,897,0,110,263,61.288,34.23,3,3,1
3552,-118.61,327300,572,26,3727,0,530,1724,61.419,34.23,3,3,1
3553,-118.61,333700,758,24,5256,0,780,2474,73.252,34.22,3,2,1
3554,-118.6,230300,2355,19,8866,0,2194,5005,32.564,34.23,0,4,3
3555,-118.59,254500,1525,17,6592,0,1463,4459,30.347,34.23,3,2,2
3556,-118.56,500001,243,31,1962,0,242,697,8.565,34.25,3,5,1
3557,-118.56,500001,362,23,2980,0,378,1208,81.714,34.24,3,3,1
3558,-118.57,273100,778,34,5098,0,778,2239,56.149,34.25,3,2,1
3559,-118.58,236900,647,26,3239,0,590,1529,32.426,34.24,3,5,1
3560,-118.59,193300,2387,15,9716,0,2225,4992,36.231,34.25,0,4,3
3561,-118.57,419900,609,20,4679,0,609,1945,87.471,34.25,3,3,1
3562,-118.58,280800,769,23,4883,0,725,2119,5.521,34.25,3,2,1
3563,-118.56,248400,529,36,3215,0,539,1710,55.126,34.23,3,5,1
3564,-118.56,221800,432,36,2406,0,454,1242,46.944,34.23,3,5,1
3565,-118.57,221900,648,22,3275,0,585,1746,49.676,34.23,3,5,1
3566,-118.58,230200,773,29,3907,0,727,2037,41.023,34.23,3,5,1
3567,-118.59,168800,1209,14,4407,0,1128,2676,34.091,34.23,3,2,2
3568,-118.58,234900,314,35,1917,0,340,1019,48.929,34.23,3,5,1
3569,-118.58,230400,339,35,1969,0,340,950,4.875,34.22,3,5,1
3570,-118.59,229000,1464,17,6015,0,1347,3056,40.077,34.22,3,2,2
3571,-118.51,500001,558,24,4338,0,549,1514,88.612,34.25,3,3,1
3572,-118.51,483500,664,31,5297,0,657,1986,86.454,34.24,3,3,1
3573,-118.51,477200,448,36,3324,0,423,1190,72.772,34.23,3,3,1
3574,-118.52,418500,949,6,3218,0,876,2295,30.926,34.24,0,2,2
3575,-118.52,472200,210,35,1471,0,219,735,83.841,34.23,3,3,1
3576,-118.53,323100,1537,20,6331,0,1509,2957,33.892,34.25,3,2,2
3577,-118.54,264000,1164,24,4631,0,1083,2360,30.977,34.24,3,2,2
3578,-118.53,275300,719,24,2718,0,644,3018,29.076,34.24,3,2,1
3579,-118.54,232900,601,35,3422,0,574,1690,4.375,34.23,3,5,1
3580,-118.53,230400,543,27,2131,0,528,1065,32.404,34.23,3,5,1
3581,-118.54,322200,378,26,2639,0,401,1191,62.788,34.25,3,3,1
3582,-118.55,407500,1082,21,5751,0,1016,2230,43.458,34.24,3,2,2
3583,-118.55,245100,1018,25,4409,0,1010,4579,28.727,34.23,3,2,2
3584,-118.51,454400,918,27,4580,0,850,2252,47.926,34.23,3,2,1
3585,-118.52,318100,1101,21,4617,0,1031,2891,32.289,34.22,3,2,2
3586,-118.53,240000,984,32,4039,0,941,2675,30.321,34.23,3,2,2
3587,-118.54,211600,513,34,2193,0,497,1299,36.187,34.22,3,5,1
3588,-118.54,241400,342,29,1753,0,333,1318,4.125,34.23,3,5,1
3589,-118.45,212300,380,34,2094,0,380,1207,52.801,34.25,3,5,1
3590,-118.46,170700,1160,11,5363,0,1034,2783,38.583,34.24,3,2,2
3591,-118.47,238900,477,21,2692,0,456,1330,45.417,34.25,3,5,1
3592,-118.47,255400,661,19,2405,0,621,1855,23.111,34.24,3,5,1
3593,-118.48,267600,412,32,2621,0,414,1285,66.537,34.24,3,3,1
3594,-118.49,253900,470,30,2871,0,458,1335,50.232,34.25,3,5,1
3595,-118.49,244200,446,35,2707,0,445,1224,52.939,34.24,3,5,1
3596,-118.49,262300,316,34,1971,0,307,917,60.965,34.24,3,3,1
3597,-118.5,241100,389,32,2333,0,331,969,48.164,34.25,3,5,1
3598,-118.5,257300,380,32,2411,0,344,1040,6.155,34.25,3,5,1
3599,-118.5,315300,412,34,2634,0,423,1114,59.401,34.24,3,3,1
3600,-118.5,319000,573,26,3082,0,586,1590,45.167,34.23,3,5,1
3601,-118.49,242300,683,32,4373,0,693,2040,52.668,34.23,3,5,1
3602,-118.49,238200,314,30,1756,0,288,899,50.325,34.22,3,5,1
3603,-118.47,160000,2717,22,8350,0,2452,9135,25.008,34.23,0,4,3
3604,-118.48,258600,310,35,1963,0,297,919,47.583,34.23,3,5,1
3605,-118.48,273100,263,30,1762,0,292,761,65.268,34.23,3,3,1
3606,-118.48,239900,707,29,3354,0,650,1752,45.484,34.23,3,5,1
3607,-118.46,169400,1499,20,4609,0,1377,5349,27.121,34.23,3,2,2
3608,-118.46,154600,1768,16,6338,0,1632,4718,30.187,34.23,3,2,2
3609,-118.43,151900,239,38,921,0,241,1023,34.514,34.25,3,5,1
3610,-118.42,183800,220,36,1181,0,218,775,47.228,34.24,3,5,1
3611,-118.43,171400,313,36,1488,0,296,1221,40.208,34.24,3,5,1
3612,-118.42,177200,281,35,1507,0,286,1025,45.833,34.24,3,5,1
3613,-118.41,179200,195,35,1026,0,185,753,45.909,34.23,3,5,1
3614,-118.41,175900,101,38,490,0,100,402,3.125,34.24,3,5,1
3615,-118.44,165100,212,34,1102,0,212,949,40.792,34.26,3,5,1
3616,-118.44,153900,288,28,1077,0,293,1377,39.167,34.26,3,5,1
3617,-118.43,159300,553,32,2433,0,532,2318,36.384,34.25,3,5,1
3618,-118.44,174300,60,34,325,0,83,433,55.124,34.26,3,5,1
3619,-118.44,176000,324,35,1583,0,351,1481,3.7,34.25,3,5,1
3620,-118.45,162500,565,21,2143,0,497,1803,39.833,34.25,3,5,1
3621,-118.45,136500,2193,11,9053,0,2038,7096,35.082,34.24,0,4,3
3622,-118.45,157600,1767,15,5738,0,1581,4620,23.584,34.23,3,2,2
3623,-118.45,205900,794,7,3299,0,647,2343,30.865,34.24,3,2,1
3624,-118.44,173700,231,33,1121,0,236,1038,48.958,34.25,3,5,1
3625,-118.43,178700,261,35,1416,0,272,995,37.143,34.24,3,5,1
3626,-118.43,182500,293,35,1488,0,288,1112,44.688,34.24,3,5,1
3627,-118.44,184000,301,36,1660,0,307,1225,4.095,34.24,3,5,1
